smiles,Ames,LD50_Zhu,hERG_Karim,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,SR-ARE,SR-HSE,SR-MMP,SR-p53
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,,,0.0,,,,,,,,
CC(C)CNC(=O)c1cn(-c2cccc(Br)c2)c2ncccc2c1=O,,,0.0,,,,,,,,
C[C@@H]1Cn2ncc(C3CCN(S(C)(=O)=O)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12,,,0.0,,,,,,,,
CCCCOO,1.0,,,,,,,,,,
c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2OC12,1.0,,,,,,,,,,
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,1.0,,,,,,,,,,
CNC[C@@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,,,0.0,,,,,,,,
Nc1nc2cc(Br)ccc2o1,,0.0,,,,,,,,,
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,,0.0,,,,,,,,,
O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,,,0.0,,,,,,,,
CC(C)C1(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)CCC(NC2CCOCC2)C1,,,1.0,,,,,,,,
NCCNCCNCCO,,0.0,,,,,,,,,
BrC=Cc1ccccc1,,0.0,,,,,,,,,
O=C(NCc1ccccc1)c1csc(Nc2ccncn2)n1,,,0.0,,,,,,,,
Cc1cccc(Nc2ccc(-c3ccc(N4CCNCC4)nc3)cc2)n1,,,1.0,,,,,,,,
Cc1c(C)c2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2oc1=O,,,1.0,,,,,,,,
Cc1ccc2[nH]c(=O)n(C3CCN(C4CCOCC4)CC3)c2c1,,,0.0,,,,,,,,
C=CC1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OCCO)cc12,,,0.0,,,,,,,,
Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(c3ccc4ccccc4c13)CCCC2=O,1.0,,,,,,,,,,
O=Cc1ccccc1C(=O)O,,0.0,,,,,,,,,
CN1Cc2cc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CCCCN4)cc3)ccc2C1=O,,,0.0,,,,,,,,
CC(C)(CCCN1CC[C@@H]2CCCC[C@H]2C1)S(=O)(=O)c1ccccc1,,,1.0,,,,,,,,
Oc1ccccc1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(Cn2cncc2CN(CCCN)C2CCN(Cc3cccc(Cl)c3)C2=O)cc1,,,1.0,,,,,,,,
COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OC,,,0.0,,,,,,,,
Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCOC[C@@H]4N)cc4nc[nH]c(=O)c34)cccc12,,,0.0,,,,,,,,
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,,,1.0,,,,,,,,
CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NC3CCOCC3)cc2)cc1,,,0.0,,,,,,,,
CCCCC(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1,,,0.0,,,,,,,,
COc1ccc2c(c1)C1CCCCC1C=C2,1.0,,,,,,,,,,
O=C(CN1CCN(c2ccccc2)CC1)NN=Cc1ccc([N+](=O)[O-])o1,,1.0,,,,,,,,,
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,,,1.0,,,,,,,,
c1ccc(Nc2cccc3ccccc23)cc1,0.0,0.0,,1.0,,1.0,1.0,0.0,0.0,,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCCC1,,,,,,,,1.0,0.0,,
CCCC1C2C=CC(C2)C1C=O,,0.0,,,,,,,,,
CNc1nn2cc3c(nc2c1S(=O)(=O)c1ccccc1)CCN(C)C3,,,1.0,,,,,,,,
c1ccc(Cn2cncn2)cc1,,0.0,,,,,,,,,
O=C(O)c1cc(Cl)ccc1Cl,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@]12CC[C@H](OC(=O)Cc3ccc(N(CCCl)CCCl)cc3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,1.0,,,,,,,,,,
CCCCNP(=S)(OCC)Sc1ccccc1,,1.0,,,,,,,,,
CCOC(=O)c1cc(-c2ccccc2)nc2ccc(C)cc12,,,,,0.0,0.0,0.0,,,,0.0
CC(CO)=[N+]([O-])O,0.0,,,,,,,,,,
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CCC12C,0.0,,,,,,,,,,
N#CC1(N)CCCCC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(OC)cc(-c2nnc([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccccc4)C3=O)o2)c1,,,0.0,,,,,,,,
CCOP(=O)(O)CC,,0.0,,,,,,,,,
CCOC(=O)CC(SP(=O)(OC)SC)C(=O)OCC,0.0,1.0,,,,,,,,,
CC(=O)OC(C)(C)C1CC=C(C)CC1,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
O[C@H]1CC[C@H](Nc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,,,0.0,,,,,,,,
CCCN(N=O)C(=N)NN(O)O,1.0,,,,,,,,,,
CCCCOP(=O)(O)OCCCC,,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0
Fc1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,,,0.0,,,,,,,,
c1coc(-c2ccc(OCCCN3CCCCC3)cc2)c1,,,1.0,,,,,,,,
Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C,,,,,,,,0.0,0.0,,
CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)O,,,0.0,,,,,,,,
Cc1cc2n(n1)C(N)=N[C@]2(c1ccccc1)c1cccc(-c2cncnc2)c1,,,1.0,,,,,,,,
CN(C)CCc1c[nH]c2ccccc12,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Clc1c(OCCNCc2cccs2)ccc2ccccc12,,,1.0,,,,,,,,
O=C(NCc1ccncc1)C1c2ccccc2C(=O)N1Cc1ccccc1-c1ccccc1,,,0.0,,,,,,,,
COc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(OC)c3C)c2c1,,,0.0,,,,,,,,
CCc1ncc(C)nc1C,,0.0,,,,,,,,,
OCCCCO,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1noc(Cn2cc(CN(C(=O)C3CNCCC3(O)c3ccc(F)c(F)c3)C3CC3)c3c(F)cccc32)n1,,,1.0,,,,,,,,
CCO[Si](C)(C)c1ccccc1,,0.0,,,,,,,,,
Clc1ccc(C2CCCCNC2)cc1Cl,,,1.0,,,,,,,,
CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,0.0,,,,,,,,
ClP(Cl)Oc1ccccc1,,0.0,,,,,,,,,
O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(Cl)cnc56)(CC3)OC4)nc2N1,,,1.0,,,,,,,,
O=[N+]([O-])CCCO,,1.0,,,,,,,,,
CC(C)Oc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)c(Cl)c3)c2cc1N1CCN(C)CC1,,,1.0,,,,,,,,
CCOP(=S)(OCC)SC(CBr)N1C(=O)c2ccccc2C1=O,,1.0,,,,,,,,,
Cc1nc(NCc2ccccc2)c2cc[nH]c2n1,,1.0,,,,,,,,,
NC(=O)NNc1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(C)SCCSP(=O)(OC)OC,1.0,1.0,,,,,,,,,
C=C1CCC2CC1C2(C)C,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCN1C=CN(C)C1/C=N/O,0.0,,,,,,,,,,
Cc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(OC(F)F)c3C)c2c1,,,0.0,,,,,,,,
CN1CCC(COCc2cc(C(F)(F)F)cc(N3CC=CC3)n2)(c2ccc(F)cc2)CC1,,,1.0,,,,,,,,
O=CC(Cl)=C(Cl)Cl,1.0,,,,,,,,,,
CC(C)c1ncc([C@]2(O)CC[C@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)s1,,,0.0,,,,,,,,
O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,,1.0,,,,,,,,
O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OC)c(C(C)C)cn2)C2CC2)C1,,,0.0,,,,,,,,
COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)C(C)(C)O6)(CC3)CO4)c2n1,,,1.0,,,,,,,,
N#Cc1ccc(S(=O)(=O)NCCN2CC3CN(Cc4coc5ccccc45)CC(C2)O3)cc1,,,0.0,,,,,,,,
C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,,,0.0,,,,,,,,
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)([O-])=NC(=O)NC3CCC(C)CC3)cc2)C1=O,,,0.0,,,,,,,,
COc1ccc(COc2cnn(CC(=O)c3ccc(CN(C)C)cc3C)c(=O)c2)nc1,,,0.0,,,,,,,,
CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)[O-])[C@@H]1CC2,,,,,,,,0.0,0.0,,
O=C1c2ccccc2C(=O)N1SC1CCCCC1,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,
Cc1cccc(C(=O)Nc2cccc(NC(=O)c3ccncc3)c2)c1,,,0.0,,,,,,,,
Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,0.0,,,,,,,,,,
C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=N)=O)cc2F)cn1,,,0.0,,,,,,,,
O=c1sc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,,1.0,,,,,,1.0,1.0,,
CNc1ncnc2[nH]cnc12,,,,,,0.0,0.0,1.0,0.0,1.0,0.0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)cc2F)n1,,,0.0,,,,,,,,
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2C(=O)O)CC1,,,0.0,,,,,,,,
CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(/C=C/C(=O)NO)cc1,,,1.0,,,,,,,,
COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2.Cl,,,1.0,,,,,,,,
CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,,,,,0.0,0.0,0.0,,,0.0,0.0
Oc1cccc2c1CNC(CN1CCC3(CCc4ccccc43)CC1)C2,,,1.0,,,,,,,,
Nc1nc2c(Cl)cccc2o1,,1.0,,,,,,,,,
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,,,,,,1.0,0.0,,0.0,0.0,0.0
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@](O)(c3ccc4c(c3)OCC4)CC2)C1,,,0.0,,,,,,,,
CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,,,0.0,,,,,,,,
C#CCN(C)C1CCc2ccccc21,,1.0,,,,,,,,,
CCOP(=S)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,,1.0,,,,,,,,,
BrCc1cccc(Oc2ccccc2)c1,,0.0,,0.0,0.0,1.0,,,0.0,,0.0
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,0.0,1.0,,0.0,,,,,,1.0,
c1ccc2c(c1)ccc1cc3ccc4ccncc4c3cc12,1.0,,,,,,,,,,
CCCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.0,0.0,,,,,,,,,
COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C#N,,,1.0,,,,,,,,
CC=CCO,,0.0,,,,,,,,,
O=S(=O)(Cl)Cl,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
COc1ccc(Cn2c(N3CCC(N(C)CC4CCOCC4)CC3)nc3ccccc32)cc1,,,1.0,,,,,,,,
NC(C(=O)N1CCSC1)C1CCCCC1,,,0.0,,,,,,,,
Cc1ccc2c(c1)C1C(=N2)N(C)c2ccccc2C1C,1.0,,,,,,,,,,
COc1ccc(N)cc1OC,,0.0,,,,,,,,,
C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,,,0.0,,,,,,,,
O=C(NCCO)OCCO,,0.0,,,,,,,,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,,,0.0,,,,,,,,
CO[Si](OC)(OC)OC,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21,,,1.0,,,,,,,,
CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,,,0.0,,,,,,,,
O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1CC1CC1,,,1.0,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OCOC(=O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,,1.0,,,,,,,,,
O=C(NCc1nc2ccccc2[nH]1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,,0.0,,,,,,,,
CC1CN(CC(F)F)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,,,0.0,,,,,,,,
Cc1cc(Nc2cc(NC(=O)c3c(Cl)cccc3Cl)ccn2)nc(N)n1,,,0.0,,,,,,,,
CNC(=O)c1ccc2c(C(=Nc3cccc(CN(C)C)c3)c3ccccc3)c(O)[nH]c2c1,,,0.0,,,,,,,,
CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C,,0.0,,,,,,,,,
CCC(=O)N(c1ccccc1)C1CCN(Cc2cccs2)CC1,,,,0.0,,0.0,0.0,,0.0,0.0,0.0
C=CCc1ccccc1,,0.0,,,,,,,,,
O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccccc3)c(O)ccc2c1,0.0,,,,,,,,,,
CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c2nc3ccccc3c-2nnn1/N=C/c1ccc(Cl)cc1,1.0,,,,,,,,,,
CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)NC)sc3c2)nn1)C(F)(F)F,,,0.0,,,,,,,,
CN=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1,0.0,,,,,,,,,,
O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,1.0,,,,,,,,,,
C=CN(C(C)=O)c1ccccc1,,0.0,,,,,,,,,
COc1ccc(CC(=S)N(C)C)cc1,,1.0,,,,,,,,,
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0.0,,,,,,,,,,
CCOC(C1=NCC(C)(CC)CN1)c1cccc(Cl)c1,,1.0,,,,,,,,,
CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1,,,1.0,,,,,,,,
O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,,,0.0,,,,,,,,
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1,,,,1.0,,1.0,,0.0,1.0,1.0,
O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,,1.0,,,,,,,,,
Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1,,,1.0,,,,,,,,
N#Cc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,,,1.0,,,,,,,,
C=CCc1ccccc1OCC(O)CNC(C)C,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=S(=O)(O)NC1CCCCC1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1c(C(C)(C)C)cc(CN2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1C(C)(C)C,,,1.0,,,,,,,,
FC(F)=C(F)c1ccccc1,,0.0,,,,,,,,,
CC(C)(C)C(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,,1.0,,,,,,,,,
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1)C(F)(F)F,,,0.0,,,,,,,,
O=c1c(O)c(O)c1=O,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC1CC2C=CC1C2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
c1ccc2c(c1)Cc1ccc3ccc4ccccc4c3c1-2,0.0,,,,,,,,,,
CCC(COC(=O)CC(C)=O)(COC(=O)CC(C)=O)COC(=O)CC(C)=O,,0.0,,,,,,,,,
CC(=O)NC[C@H]1CN(c2ccc(-n3cc(-c4ccccn4)cn3)c(F)c2)C(=O)O1,,,0.0,,,,,,,,
Cc1n[nH]c(C)c1[C@H](C)NC(=O)COc1cc(C(F)(F)F)c2c(-c3ccccc3)nn(C)c2n1,,,0.0,,,,,,,,
CCOC(=O)N1CCC(CN2CCC3(CC2)OC(=O)Nc2ncccc23)CC1,,,1.0,,,,,,,,
Cc1c(Br)c(Br)c(Br)c(Br)c1Br,0.0,,,,,,,,,,
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1cncn1)c1ccccc1,,,0.0,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,,,0.0,,,,,,,,
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,,1.0,,0.0,0.0,0.0,0.0,,,1.0,1.0
NCCCCCC(=O)O,,,,,,,,0.0,0.0,,
CCC1(C)CC(=O)NC(=O)C1,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
C=CC(=O)OCC(CC)CC,,0.0,,,,,,,,,
O=C(c1cccc(Cl)c1Cl)N(C1=CCOC=C1)[C@H]1CCNC1,,,0.0,,,,,,,,
O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN(C2CCC(O)(c3nccs3)CC2)C1,,,0.0,,,,,,,,
OC1CN(C[C@@H]2Cc3cccnc3[C@@H](O)C2)CCC1c1ccc(F)cc1Cl,,,0.0,,,,,,,,
CCC(=O)OCc1ccc(OC)cc1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC=CC(OCC)OCC,,0.0,,,,,,,,,
O=C(NCc1ccccc1)N(c1ccc(Br)cc1)C1CCN(Cc2ccnnc2)CC1,,,0.0,,,,,,,,
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,,,,,,,,0.0,0.0,,
Cc1ccc(NO)cc1[N+](=O)[O-],0.0,,,,,,,,,,
O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c1ccccc1,1.0,,,,,,,,,,
C=CSC=C,,1.0,,,,,,,,,
Oc1ccccc1-c1nc2ccccc2o1,0.0,,,,,,,,,,
Cc1c(CNC2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1cccnc1,,,1.0,,,,,,,,
COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1,,,1.0,,,,,,,,
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2=COCCC2)nc1F,,,0.0,,,,,,,,
CCCCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,,1.0,,,,,,,,,
N#CC(=Cc1ccc(Cl)cc1Cl)C(=O)O,,1.0,,,,,,,,,
Clc1nnc(Cl)c2ccccc12,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0
CCCC(C)OC(N)=O,,0.0,,,,,,,,,
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,1.0,,,,,,,,,,
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(c3ccccc3)CC2)C1,,,1.0,,,,,,,,
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,,,0.0,,,,,,,,
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,,,,1.0,1.0,,0.0,,0.0,1.0,0.0
C[C@@H]1c2ncn(-c3ccc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,,,0.0,,,,,,,,
COP(=S)(OC)SC(CCl)N1C(=O)c2ccccc2C1=O,,1.0,,,,,,,,,
CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,,0.0,,,,,,,,,
CN(C)c1ccc(C(=O)N(CC(=O)NC2CCCCC2)Cc2ccc(C(=O)NO)cc2)cc1,,,0.0,,,,,,,,
COc1cc(C(C)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,,,1.0,,,,,,,,
C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,,,,0.0,0.0,,0.0,1.0,0.0,,0.0
CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,1.0,0.0,,0.0,,,0.0,1.0,,1.0,1.0
CNC(=O)ON=C1SCC(=O)NC1C,,1.0,,,,,,,,,
CCOP(=S)(CC)SCN1C(=O)c2ccccc2C1=O,,1.0,,,,,,,,,
CCCCC1CO1,0.0,,,,,,,,,,
CCOCCOCCOC,,0.0,,,,,,,,,
CCn1cc([C@@]2(c3nnc(S)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,,,0.0,,,,,,,,
NS(=O)(=O)c1ccncc1-c1nc(NCc2ccccn2)c2c(-c3ccccc3)cccc2n1,,,0.0,,,,,,,,
COc1cccnc1C(C)c1c(CCN(C)C)sc2ccccc12,,,1.0,,,,,,,,
CON,0.0,,,,,,,,,,
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(=O)OC(C)C,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
CC(=O)N(C)C1CCC(C(C(=O)N(C)C)C(N)C(=O)N2CCC(F)C2)CC1,,,0.0,,,,,,,,
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,,,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0
FC(F)(F)c1cc(Nc2ccncc2)nc(NCc2ccc3c(c2)OCO3)n1,,,0.0,,,,,,,,
Nc1ccc(Cc2ccc(N=O)c(Cl)c2)cc1Cl,0.0,,,,,,,,,,
CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)ncc1Cl,,,0.0,,,,,,,,
CSc1sc(C(=N)N)cc1S(=O)(=O)c1cccc(-c2cc(C)ccc2NC(=O)CCCCC(=O)O)c1,,,1.0,,,,,,,,
O=C(O)c1ccccc1OP(=O)(O)O,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCOC(c1ccc2ccccc2c1)C1CNC1,,,1.0,,,,,,,,
CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](N(C)C(C)=O)CC4)nc3cc2Cl)CC1,,,0.0,,,,,,,,
Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,1.0,,,,,,,,,,
Cc1ccccc1N1C(=O)C=CC1=O,,1.0,,,,,,,,,
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,1.0,,,,,,,,,,
CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccc5cccnc5c4)c3c2)CC1,,,0.0,,,,,,,,
COC(=O)CC(C)CCC=C(C)C,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccccc3)CC1)O2)NO,,,1.0,,,,,,,,
CN1C(=O)CC[C@H]1CN(Cc1ccc(Cl)cc1)S(=O)(=O)c1cccc(C#N)c1,,,0.0,,,,,,,,
OC1C=Cc2c(ccc3cc4c5c(ccc4cc23)C(O)C(O)C=C5)C1O,0.0,,,,,,,,,,
