smiles,Ames,LD50_Zhu,hERG_Karim,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,SR-ARE,SR-HSE,SR-MMP,SR-p53,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,TC_TOX21_Aromatase_Inhibition,TC_TOX21_AhR_LUC_Agonist,TC_ATG_Ahr_CIS_up,TC_ATG_Ahr_CIS_dn
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(OCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1)N(O)C=O)c1ncc(F)cn1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](C[C@H](N)C(=O)O)C(=O)O,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H](C[N+](C)(C)C)OC(N)=O,,,,,,,,,,,,0.0,,,,,,
C[C@@H](Cc1ccc(C=O)cc1)NC[C@@H](O)c1ccc(O)c(NCO)c1,,,,,,,,,,,,0.0,1.0,,,,,
C[C@@H](Cc1ccc(Cl)cc1Cl)NO.Cc1ccc(S(=O)(=O)O)cc1,,,,,,,,,,,,0.0,1.0,,,,,
C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,,,,,,,,,,,,,,0.0,,,,
C[C@@H](Cc1ccc(OCC(=O)[O-])cc1)NC[C@H](O)c1cccc(Cl)c1,,,,,,,,,,,,1.0,1.0,0.0,,,,
C[C@@H](Cc1ccc(OCC(=O)[O-])cc1)NC[C@H](O)c1cccc(Cl)c1.[Na+],,,,,,,,,,,,0.0,,1.0,,,,
C[C@@H](Cc1ccc2c(c1)OC(C(=O)[O-])(C(=O)[O-])O2)NC[C@H](O)c1cccc(Cl)c1.[Na+].[Na+],,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H](Cc1cccc(C(F)(F)F)c1)NCCCc1ccccc1,,,,,,,,,,,,0.0,1.0,1.0,,,,
C[C@@H](Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,,,,,,,,,,,,,1.0,1.0,,,,
C[C@@H](Cc1ccccc1)N(C)C,,,,0.0,0.0,1.0,0.0,,,0.0,0.0,,,,0.0,0.0,,
C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1.C[C@H](O)C(=O)O,,,,0.0,,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,,
C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,,,,,,,,,,,,0.0,0.0,,,,,
C[C@@H](Cc1csc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)n1)NCCO,,,1.0,,,,,,,,,,,,,,,
C[C@@H](Cl)CCl,1.0,,,,,,,,,,,,,,,,,
C[C@@H](N)/C(N)=N/O,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H](N)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](N)C(=O)O,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
C[C@@H](N)C(=O)c1ccccc1,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,
C[C@@H](N)C(=O)c1ccccc1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
C[C@@H](N)CN,0.0,,,,,,,,,,,,,,,,,
C[C@@H](N)Cc1cnc[nH]1,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H](N)Cn1ccc2cc(F)c(Cl)cc21,,,,,,,,,,,,1.0,0.0,,,,,
C[C@@H](N)[C@@H](C)Cc1ccccc1,,,,,,,,,,,,0.0,,0.0,,,,
C[C@@H](N)[C@@H](O)c1ccccc1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
C[C@@H](N)[C@@H](O)c1ccccc1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](N1CCOCC1)[C@@](O)(c1ccccc1)c1ccccn1,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H](N1CCc2nc(-c3cncnc3)sc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](N1CCc2nc(-c3cncnc3)sc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F.O.O=S(=O)(O)O,,,0.0,,,,,,,,,,,,,,,
C[C@@H](N1CCn2nc(-c3ccc(C#N)nc3)nc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](N1CCn2nc(-c3cncc(C#N)c3)nc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](N=C(N)N)C(=O)O,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,,,,,,,,,,,,,0.0,1.0,,,,
C[C@@H](NC(=O)C1(N)CCCC1)C(=O)O,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](NC(=O)Cc1ccc(-c2cnn3ncccc23)cc1)c1ccc(OCC(F)(F)F)cn1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](NC(=O)Cc1ccc(C2CC2)cc1)c1ccc(OCC(F)(F)F)cn1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](NC(=O)Cc1ccc(N2CC[C@H](F)C2)cc1)c1ccc(OCC(F)(F)F)cn1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](NC(=O)c1ccc(-c2ccc(Cl)cc2)o1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,,,,0.0,,,,,,,,,,,,,,
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,,,,,,,,,,,,,,,1.0,0.0,,
C[C@@H](NCc1cc(Br)cc2[nH]c(=O)c(=O)[nH]c12)P(=O)(O)O,,,,,,,,,,,,,0.0,0.0,,,,
C[C@@H](NCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F)C(F)(F)F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](N[C@@H]1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](N[C@@H]1CC[C@@H](C(=O)N2CCC(C(=O)N3CCCC3)(c3ccccc3)CC2)C(C)(C)C1)c1ccc(Cl)cc1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](N[C@@H]1CC[C@@H](C(=O)N2CCC(C(=O)N3CCCC3)(c3ccccc3)CC2)C(C)(C)C1)c1ccc(F)cc1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](N[C@@H]1CC[C@@H](C(=O)N2CCC(C(=O)N3CCCC3)(c3ccccc3)CC2)C(C)(C)C1)c1ccccc1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Nc1[nH]cnc2nc(-c3ccc(CCl)cc3)cc1-2)c1ccccc1,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O)C(=O)O,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
C[C@@H](O)C(=O)c1ccc(-c2ccc3c(c2)OC[C@@H]2[C@H](CO)OC(=O)N32)cn1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](O)CBr,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CC(C)(C)N.Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,,,,,,,,,,,1.0,0.0,,,,,
C[C@@H](O)CCC(=O)c1ccoc1,0.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CCl,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CN,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)nn2)CC1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O)CN(C)N=O,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CN(C)c1ccc(NN)nn1,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CN(CCN(C[C@@H](C)O)C[C@@H](C)O)C[C@@H](C)O.O=[N+]([O-])O.[Cu],,,,,,,,,,,,1.0,,,,,,
C[C@@H](O)CN(C[C@@H](C)O)C[C@@H](C)O,0.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CN(C[C@@H](C)O)N=O,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CN(C[C@H](O)CO)N=O,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CNC[C@@H](C)O,0.0,,,,,,,,,,,,,,,,,
C[C@@H](O)CO,0.0,,,,,,,,,,,,,,,,,
C[C@@H](O)COC(C)(C)C,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)COC[C@@H](C)O,0.0,,,,,,,,,,,,,,,,,
C[C@@H](O)COc1ccc([As](=O)(O)O)cc1N,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H](O)[C@@H](N)[C@H](O)[C@H](O)C=O,0.0,,,,,,,,,,,,,,,,,
C[C@@H](O)[C@H](N)C(=O)O,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,
C[C@@H](O)c1cc2ccc3cccc4ccc(c1)c2c34,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)c1ccc2ccc3cccc4ccc1c2c34,1.0,,,,,,,,,,,,,,,,,
C[C@@H](O)c1ccccc1,0.0,,,,,,,,,,,,,,,,,
C[C@@H](O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CCCOC1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](NCC(F)(F)F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](C#N)CC1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CCC#N)CC1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)(F)F)CC1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](OC(=O)N1CCC(O[C@H]2CC[C@H](Oc3cnc(S(C)(=O)=O)cn3)CC2)CC1)C(F)(F)F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](OC(=O)c1cccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)c1)C(=O)c1c[nH]c2ccccc12,,,0.0,,,,,,,,,,,,,,,
C[C@@H](OC1CCC2NC1(c1ccccc1)CC2(F)c1nnn(C)n1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](OC1CCC2NC1(c1ccccc1)CC2S(=O)(=O)c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](OC1CCC2NC1(c1ccccc1)CC2c1nnn(C)n1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](OC1CCC2NC1(c1ccccc1)CC2c1nnnn1C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1CCC(=O)N(C)C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1CCC(=O)N(C)[C@@H](C)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1CCC(=O)NC[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1CCN(C)C(=O)C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1CCNC(=O)C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1CCc2n[nH]c(=O)n2C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1CCc2nccn2C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1CCn2c(n[nH]c2=O)C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1CCn2ccnc2C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N=N2)[C@H]1C1CCC(F)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,,0.0,,,0.0,0.0,,,,,,,1.0,0.0,,
C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)O,,,,,,,,,,,,,,,,,0.0,0.0
C[C@@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(C)(C)C,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1ccc2[nH]nc(C=Cc3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4-c4ccccn4)c3)c12)C(=O)N(C)C,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1nc(-c2cnn(C(F)F)c2)cc2ncsc12)[C@H]1CNC(=O)O1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1nnc(-c2cccc(Cl)c2)o1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1noc(-c2cccc(Cl)c2)n1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](S)C(=O)NCC(=O)O,0.0,,,,,,,,,,,,,,,,,
C[C@@H](SCc1ccccc1)C(=O)O,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,,,1.0,,,,,,,,,,,,,,,
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,,,0.0,,,,,,,,,,,,,,,
C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,,,,,,,,,,,,0.0,1.0,,,,,
C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,,,,,,,,,,,,0.0,1.0,,,,,
C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,,,,,,,,,,,,0.0,1.0,,,,,
C[C@@H]([C@H](O)c1ccccc1)N(C)C,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,
C[C@@H]([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(=O)[nH]c2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(=O)n(C)c2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(=O)n(C)c2F)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCO)(c2ccc(F)cc2)OC1=O,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccc(O)nc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cccc(-c3nc(=O)o[nH]3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cccc(-c3nnn[nH]3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cccc(-c3nnn[nH]3)c2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cccc(-c3noc(=O)[nH]3)c2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cccc(-c3noc(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cccc(C(=O)O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cccc(C(=O)O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cccc(C(=O)O)c2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2ccn(C)c(=O)c2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cn(C)c(=O)cc2CO)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(-c2cn(C)c(=O)cc2CO)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(Br)cc1)N1CC[C@](CCC(N)=O)(c2ccc(F)cc2)OC1=O,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccc2cc(C(F)(F)F)ccc2c1,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(F)cn1)c1c(CCN(C)C)sc2ccccc12,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccc(OC(F)F)cc1)N1CC[C@](CCC(N)=O)(c2ccc(F)cc2)OC1=O,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccccc1)N1C(=O)[C@@H]2[C@H]3C(=CC[C@H]2C1=O)C(=O)[C@H]1O[C@H]1[C@H]3O,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@@H]3[C@H](O)C=CC(=O)[C@H]3CC[C@H]2C1=O,,,,,,,,,,,,0.0,,0.0,,,,
C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@@H]3[C@H](O)[C@H](O)CC(=O)[C@H]3CC[C@H]2C1=O,,,,,,,,,,,,0.0,,,,,,
C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc4ccccc4)[C@@H]3CC[C@@H]2C1=O,,,,,,,,,,,,,0.0,,,,,
C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc4ccccc4)[C@H]3CC[C@@H]2C1=O,,,,,,,,,,,,0.0,0.0,,,,,
C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@@H]2C1=O,,,,,,,,,,,,0.0,0.0,1.0,,,,
C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@@H]2C1=O,,,,,,,,,,,,0.0,0.0,1.0,,,,
C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@@H]3CC[C@@H]2C1=O,,,,,,,,,,,,0.0,,,,,,
C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@H]3CC[C@@H]2C1=O,,,,,,,,,,,,0.0,0.0,,,,,
C[C@@H](c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ccccn1)c1c(CCN2CCC2)sc2ccccc12,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1cccnc1)c1c(CCN(C)C)sc2ccccc12,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1cscn1)c1c(CCN(C)C)sc2ccccc12,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,,,0.0,,,,,,,,,,,,,,,
C[C@@H](c1ncccc1F)c1c(CCN(C)C)sc2ccccc12,,,1.0,,,,,,,,,,,,,,,
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
C[C@@H](n1cnc2cc(Cl)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,,,0.0,,,,,,,,,,,,,,,
C[C@@H]1/C=C\CC(=O)OC[C@H](C)C(=O)N2CCC[C@@H]2C(=O)OC1,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H]1/C=C\CC(=O)OC[C@H](C)C(=O)N[C@@H](C)C(=O)OC1,,,,,,,,,,,,0.0,0.0,0.0,,,,
C[C@@H]1/C=C\CC(=O)OC[C@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)OC1,,,,,,,,,,,,0.0,,,,,,
C[C@@H]1/C=C\CC(=O)OC[C@H]2O[C@@H](C=C[C@@H]2O)[C@H](C)/C=C\CC(=O)OC1,,,,,,,,,,,,0.0,,,,,,
